id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
Mercury_7116288,What is the main function of photosynthetic cells within a plant?,"{'text': array(['to change oxygen into carbon dioxide',
       'to break down sugar into usable chemicals',
       'to convert energy from sunlight into food energy',
       'to allow the passage of carbon dioxide into the plant'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"What is the main function of photosynthetic cells within a plant?
(A) to change oxygen into carbon dioxide
(B) to break down sugar into usable chemicals
(C) to convert energy from sunlight into food energy
(D) to allow the passage of carbon dioxide into the plant
Answer: (","Which is the most possible answer?
(A) to change oxygen into carbon dioxide
(B) to break down sugar into usable chemicals
(C) to convert energy from sunlight into food energy
(D) to allow the passage of carbon dioxide into the plant
Answer: (",34,"[32, 33, 35]"
MCAS_2004_9_15-v1,Which of the following is the primary difference between hydraulic and pneumatic systems?,"{'text': array(['Hydraulic systems are under pressure and pneumatic systems are not.',
       'Hydraulic systems involve liquids and pneumatic systems involve gases.',
       'Hydraulic systems are open systems and pneumatic systems are closed systems.',
       'Hydraulic systems involve fluids in motion and pneumatic systems involve fluids at rest.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which of the following is the primary difference between hydraulic and pneumatic systems?
(A) Hydraulic systems are under pressure and pneumatic systems are not.
(B) Hydraulic systems involve liquids and pneumatic systems involve gases.
(C) Hydraulic systems are open systems and pneumatic systems are closed systems.
(D) Hydraulic systems involve fluids in motion and pneumatic systems involve fluids at rest.
Answer: (","Which is the most possible answer?
(A) Hydraulic systems are under pressure and pneumatic systems are not.
(B) Hydraulic systems involve liquids and pneumatic systems involve gases.
(C) Hydraulic systems are open systems and pneumatic systems are closed systems.
(D) Hydraulic systems involve fluids in motion and pneumatic systems involve fluids at rest.
Answer: (",33,"[32, 34, 35]"
NYSEDREGENTS_2015_4_26,"In the spring and early summer, bears often scratch their backs against trees to remove winter fur. This is an example of an animal","{'text': array(['completing its life cycle', 'beginning hibernation',
       'responding to its environment', 'preparing for migration'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"In the spring and early summer, bears often scratch their backs against trees to remove winter fur. This is an example of an animal
(A) completing its life cycle
(B) beginning hibernation
(C) responding to its environment
(D) preparing for migration
Answer: (","Which is the most possible answer?
(A) completing its life cycle
(B) beginning hibernation
(C) responding to its environment
(D) preparing for migration
Answer: (",34,"[32, 33, 35]"
Mercury_SC_401620,Which event occurs once per day?,"{'text': array(['The Moon rises.', 'The new Moon occurs.',
       'The Moon cycles through its phases.',
       'The Moon passes in front of the Sun.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which event occurs once per day?
(A) The Moon rises.
(B) The new Moon occurs.
(C) The Moon cycles through its phases.
(D) The Moon passes in front of the Sun.
Answer: (","Which is the most possible answer?
(A) The Moon rises.
(B) The new Moon occurs.
(C) The Moon cycles through its phases.
(D) The Moon passes in front of the Sun.
Answer: (",32,"[33, 34, 35]"
Mercury_400877,"What is the mass of a carbon atom that has 6 protons, 7 neutrons, and 6 electrons?","{'text': array(['6', '7', '13', '19'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"What is the mass of a carbon atom that has 6 protons, 7 neutrons, and 6 electrons?
(A) 6
(B) 7
(C) 13
(D) 19
Answer: (","Which is the most possible answer?
(A) 6
(B) 7
(C) 13
(D) 19
Answer: (",34,"[32, 33, 35]"
Mercury_7174213,The speed of a sound wave varies as it travels through different substances. Which factor will most affect the speed of a sound wave?,"{'text': array(['the frequency of the wave', 'the wavelength of the wave',
       'the source that created the sound',
       'the distance between molecules in the medium'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"The speed of a sound wave varies as it travels through different substances. Which factor will most affect the speed of a sound wave?
(A) the frequency of the wave
(B) the wavelength of the wave
(C) the source that created the sound
(D) the distance between molecules in the medium
Answer: (","Which is the most possible answer?
(A) the frequency of the wave
(B) the wavelength of the wave
(C) the source that created the sound
(D) the distance between molecules in the medium
Answer: (",35,"[32, 33, 34]"
NYSEDREGENTS_2008_8_34,"Which statement best describes the energy changes that occur while a child is riding on a sled down a steep, snow-covered hill?","{'text': array(['Kinetic energy decreases and potential energy increases.',
       'Kinetic energy increases and potential energy decreases.',
       'Both potential energy and kinetic energy decrease.',
       'Both potential energy and kinetic energy increase.'], dtype=object), 'label': array(['1', '2', '3', '4'], dtype=object)}",2,"Which statement best describes the energy changes that occur while a child is riding on a sled down a steep, snow-covered hill?
(1) Kinetic energy decreases and potential energy increases.
(2) Kinetic energy increases and potential energy decreases.
(3) Both potential energy and kinetic energy decrease.
(4) Both potential energy and kinetic energy increase.
Answer: (","Which is the most possible answer?
(1) Kinetic energy decreases and potential energy increases.
(2) Kinetic energy increases and potential energy decreases.
(3) Both potential energy and kinetic energy decrease.
(4) Both potential energy and kinetic energy increase.
Answer: (",17,"[16, 18, 19]"
Mercury_7212398,The best way to separate salt from water is with the use of,"{'text': array(['oil.', 'heat.', 'a magnet.', 'rubbing alcohol.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"The best way to separate salt from water is with the use of
(A) oil.
(B) heat.
(C) a magnet.
(D) rubbing alcohol.
Answer: (","Which is the most possible answer?
(A) oil.
(B) heat.
(C) a magnet.
(D) rubbing alcohol.
Answer: (",33,"[32, 34, 35]"
Mercury_SC_401290,Which is the best piece of equipment to determine the topography of the United States?,"{'text': array(['radar', 'compass', 'satellite', 'radio'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which is the best piece of equipment to determine the topography of the United States?
(A) radar
(B) compass
(C) satellite
(D) radio
Answer: (","Which is the most possible answer?
(A) radar
(B) compass
(C) satellite
(D) radio
Answer: (",34,"[32, 33, 35]"
Mercury_SC_402120,Which tool would be best to use to determine how long it takes a cup of water to boil?,"{'text': array(['balance', 'hot plate', 'stopwatch', 'thermometer'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which tool would be best to use to determine how long it takes a cup of water to boil?
(A) balance
(B) hot plate
(C) stopwatch
(D) thermometer
Answer: (","Which is the most possible answer?
(A) balance
(B) hot plate
(C) stopwatch
(D) thermometer
Answer: (",34,"[32, 33, 35]"
Mercury_184975,"To determine how closely related organisms are, scientists consider all of the following except","{'text': array(['embryonic structures.', 'homologous structures.',
       'analogous structures.', 'vestigial structures.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"To determine how closely related organisms are, scientists consider all of the following except
(A) embryonic structures.
(B) homologous structures.
(C) analogous structures.
(D) vestigial structures.
Answer: (","Which is the most possible answer?
(A) embryonic structures.
(B) homologous structures.
(C) analogous structures.
(D) vestigial structures.
Answer: (",34,"[32, 33, 35]"
Mercury_SC_400578,Which is an example of a learned behavior?,"{'text': array(['A tiger hunts a deer.', 'A mouse runs from a coyote.',
       'A salmon migrates up a river.',
       'A woodpecker taps a tree for insects.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which is an example of a learned behavior?
(A) A tiger hunts a deer.
(B) A mouse runs from a coyote.
(C) A salmon migrates up a river.
(D) A woodpecker taps a tree for insects.
Answer: (","Which is the most possible answer?
(A) A tiger hunts a deer.
(B) A mouse runs from a coyote.
(C) A salmon migrates up a river.
(D) A woodpecker taps a tree for insects.
Answer: (",32,"[33, 34, 35]"
MCAS_2001_8_4,Suppose 20 g of liquid hydrogen peroxide is heated so it completely breaks down into liquid water and oxygen gas. Which best describes the total mass of the water and oxygen that was produced?,"{'text': array(['more than 20 g because of the addition of heat',
       'more than 20 g because there are now two substances',
       'less than 20 g because oxygen gas is very light',
       '20 g because no matter is added or removed'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Suppose 20 g of liquid hydrogen peroxide is heated so it completely breaks down into liquid water and oxygen gas. Which best describes the total mass of the water and oxygen that was produced?
(A) more than 20 g because of the addition of heat
(B) more than 20 g because there are now two substances
(C) less than 20 g because oxygen gas is very light
(D) 20 g because no matter is added or removed
Answer: (","Which is the most possible answer?
(A) more than 20 g because of the addition of heat
(B) more than 20 g because there are now two substances
(C) less than 20 g because oxygen gas is very light
(D) 20 g because no matter is added or removed
Answer: (",35,"[32, 33, 34]"
