id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
Mercury_SC_410895,Darryl learns that freezing temperatures may help cause weathering. Which statement explains how freezing temperatures most likely cause weathering?,"{'text': array(['by freezing the leaves on trees',
       'by causing rocks to stick together',
       'by turning acid rain into acid snow',
       'by freezing water in the cracks of rocks'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Darryl learns that freezing temperatures may help cause weathering. Which statement explains how freezing temperatures most likely cause weathering?
(A) by freezing the leaves on trees
(B) by causing rocks to stick together
(C) by turning acid rain into acid snow
(D) by freezing water in the cracks of rocks
Answer: (","Which is the most possible answer?
(A) by freezing the leaves on trees
(B) by causing rocks to stick together
(C) by turning acid rain into acid snow
(D) by freezing water in the cracks of rocks
Answer: (",35,"[32, 33, 34]"
Mercury_7015978,A bond is formed when an electron is transferred from a sodium atom to a chlorine atom. What happens to the sodium atom during this process?,"{'text': array(['The mass of the atom increases.', 'The atom becomes an isotope.',
       'The atomic number decreases.', 'The atom becomes a positive ion.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A bond is formed when an electron is transferred from a sodium atom to a chlorine atom. What happens to the sodium atom during this process?
(A) The mass of the atom increases.
(B) The atom becomes an isotope.
(C) The atomic number decreases.
(D) The atom becomes a positive ion.
Answer: (","Which is the most possible answer?
(A) The mass of the atom increases.
(B) The atom becomes an isotope.
(C) The atomic number decreases.
(D) The atom becomes a positive ion.
Answer: (",35,"[32, 33, 34]"
ACTAAP_2010_5_5,A group of fish was released into a local lake. This species of fish had never lived in the lake before. Scientists want to collect data on how the lake's ecosystem is affected by the new fish. Which method of data collection will give the most accurate results?,"{'text': array(['Measuring oxygen levels in the lake for two months',
       'Checking the lake water for nutrient levels on one day',
       'Sampling fish populations in the lake over several years',
       'Observing the surface of the lake for signs of the new fish after one week'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"A group of fish was released into a local lake. This species of fish had never lived in the lake before. Scientists want to collect data on how the lake's ecosystem is affected by the new fish. Which method of data collection will give the most accurate results?
(A) Measuring oxygen levels in the lake for two months
(B) Checking the lake water for nutrient levels on one day
(C) Sampling fish populations in the lake over several years
(D) Observing the surface of the lake for signs of the new fish after one week
Answer: (","Which is the most possible answer?
(A) Measuring oxygen levels in the lake for two months
(B) Checking the lake water for nutrient levels on one day
(C) Sampling fish populations in the lake over several years
(D) Observing the surface of the lake for signs of the new fish after one week
Answer: (",34,"[32, 33, 35]"
Mercury_7080955,"On a career day at school, an X-ray technician discusses her daily work with the class. Which equipment would she most likely say she uses on a regular basis to help ensure the safety of patients?","{'text': array(['earplugs', 'rubber gloves', 'goggles', 'lead aprons'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"On a career day at school, an X-ray technician discusses her daily work with the class. Which equipment would she most likely say she uses on a regular basis to help ensure the safety of patients?
(A) earplugs
(B) rubber gloves
(C) goggles
(D) lead aprons
Answer: (","Which is the most possible answer?
(A) earplugs
(B) rubber gloves
(C) goggles
(D) lead aprons
Answer: (",35,"[32, 33, 34]"
ACTAAP_2009_5_4,"In the United States, windmills have been used for farming for hundreds of years. Which simple machine is the most important part of a windmill?","{'text': array(['lever', 'pulley', 'inclined plane', 'wheel and axle'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"In the United States, windmills have been used for farming for hundreds of years. Which simple machine is the most important part of a windmill?
(A) lever
(B) pulley
(C) inclined plane
(D) wheel and axle
Answer: (","Which is the most possible answer?
(A) lever
(B) pulley
(C) inclined plane
(D) wheel and axle
Answer: (",35,"[32, 33, 34]"
Mercury_7017010,Which tools are needed to measure the effects of friction on a block of wood?,"{'text': array(['meter stick, spring scale', 'balance, stopwatch',
       'balance, meter stick', 'meter stick, stopwatch'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which tools are needed to measure the effects of friction on a block of wood?
(A) meter stick, spring scale
(B) balance, stopwatch
(C) balance, meter stick
(D) meter stick, stopwatch
Answer: (","Which is the most possible answer?
(A) meter stick, spring scale
(B) balance, stopwatch
(C) balance, meter stick
(D) meter stick, stopwatch
Answer: (",32,"[33, 34, 35]"
Mercury_7146108,Planets outside of our solar system have been detected. What suggested the presence of a planet outside of our solar system?,"{'text': array(['radio wave emissions', 'a wobble in the rotation of the star',
       'regular occurring eclipses of its moons',
       'the discovery of a star as large as our own'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Planets outside of our solar system have been detected. What suggested the presence of a planet outside of our solar system?
(A) radio wave emissions
(B) a wobble in the rotation of the star
(C) regular occurring eclipses of its moons
(D) the discovery of a star as large as our own
Answer: (","Which is the most possible answer?
(A) radio wave emissions
(B) a wobble in the rotation of the star
(C) regular occurring eclipses of its moons
(D) the discovery of a star as large as our own
Answer: (",33,"[32, 34, 35]"
NYSEDREGENTS_2012_4_12,During which process are pieces of rock material being moved over Earth's surface by water and wind?,"{'text': array(['conduction', 'deposition', 'erosion', 'revolution'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"During which process are pieces of rock material being moved over Earth's surface by water and wind?
(A) conduction
(B) deposition
(C) erosion
(D) revolution
Answer: (","Which is the most possible answer?
(A) conduction
(B) deposition
(C) erosion
(D) revolution
Answer: (",34,"[32, 33, 35]"
VASoL_2009_5_3,The Apollo 11 mission was able to retrieve samples of the Moon's surface because it was the first mission to have astronauts,"{'text': array(['land on the Moon', 'orbit a planet', 'return to Earth',
       'walk in space'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"The Apollo 11 mission was able to retrieve samples of the Moon's surface because it was the first mission to have astronauts
(A) land on the Moon
(B) orbit a planet
(C) return to Earth
(D) walk in space
Answer: (","Which is the most possible answer?
(A) land on the Moon
(B) orbit a planet
(C) return to Earth
(D) walk in space
Answer: (",32,"[33, 34, 35]"
Mercury_SC_401253,A student mixes a teaspoon of sugar in a large glass of water. What happens to the sugar when it is mixed with the water?,"{'text': array(['It boils.', 'It melts.', 'It dissolves.', 'It evaporates.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"A student mixes a teaspoon of sugar in a large glass of water. What happens to the sugar when it is mixed with the water?
(A) It boils.
(B) It melts.
(C) It dissolves.
(D) It evaporates.
Answer: (","Which is the most possible answer?
(A) It boils.
(B) It melts.
(C) It dissolves.
(D) It evaporates.
Answer: (",34,"[32, 33, 35]"
Mercury_7235953,"Particle accelerators, such as the Large Hadron Collider in Europe, accelerate subatomic particles to great speeds. These particles move in opposite directions at nearly the speed of light and collide into one another to simulate conditions that were present as the universe formed. Which property of matter in the initial moments of the universe are these accelerators designed to simulate?","{'text': array(['low density', 'high energy', 'massive nuclei',
       'circular movement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Particle accelerators, such as the Large Hadron Collider in Europe, accelerate subatomic particles to great speeds. These particles move in opposite directions at nearly the speed of light and collide into one another to simulate conditions that were present as the universe formed. Which property of matter in the initial moments of the universe are these accelerators designed to simulate?
(A) low density
(B) high energy
(C) massive nuclei
(D) circular movement
Answer: (","Which is the most possible answer?
(A) low density
(B) high energy
(C) massive nuclei
(D) circular movement
Answer: (",33,"[32, 34, 35]"
Mercury_403974,A doorbell circuit converts electrical energy into mechanical energy. The mechanical energy is in the form of vibrations that ultimately produce,"{'text': array(['chemical energy.', 'thermal energy.', 'radiant energy.',
       'sound energy.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A doorbell circuit converts electrical energy into mechanical energy. The mechanical energy is in the form of vibrations that ultimately produce
(A) chemical energy.
(B) thermal energy.
(C) radiant energy.
(D) sound energy.
Answer: (","Which is the most possible answer?
(A) chemical energy.
(B) thermal energy.
(C) radiant energy.
(D) sound energy.
Answer: (",35,"[32, 33, 34]"
Mercury_7241063,Which factor determines if two individuals are members of the same species?,"{'text': array(['They live in the same habitat and niche.',
       'They forage and eat the same type of food.',
       'They mate and produce fertile offspring.',
       'They are similar in appearance and color.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which factor determines if two individuals are members of the same species?
(A) They live in the same habitat and niche.
(B) They forage and eat the same type of food.
(C) They mate and produce fertile offspring.
(D) They are similar in appearance and color.
Answer: (","Which is the most possible answer?
(A) They live in the same habitat and niche.
(B) They forage and eat the same type of food.
(C) They mate and produce fertile offspring.
(D) They are similar in appearance and color.
Answer: (",34,"[32, 33, 35]"
